Gene	A1	A2	A3	B1	B2	B3	C1	C2	C3	D1	D3
100577524	283	107	247	228	267	295	122	116	239	98	177
100576255	0	0	0	0	0	0	0	0	1	0	0
726780	1055	520	1230	1000	1214	1332	688	662	1138	566	896
552089	0	0	0	0	0	0	0	0	0	0	0
412313	4054	1494	3723	3252	3629	4025	2020	2378	3416	1685	2304
410988	0	0	0	0	0	0	0	0	0	0	0
726758	740	287	570	531	555	686	415	400	523	239	404
551736	1040	291	799	851	892	823	476	540	868	389	619
552654	5221	2420	5360	4311	4654	5500	2732	3109	4687	2134	3079
727326	0	0	0	0	0	0	0	0	0	0	0
410895	11053	3376	9383	8165	8644	10170	4912	4562	8637	3509	5665
409254	3425	1646	3760	2815	3142	3743	2068	2288	3436	1583	2262
100578998	153	47	240	114	204	199	100	101	393	67	207
408339	3455	1216	2846	3025	3004	3378	1795	1959	3249	1351	2111
100578980	0	0	0	0	0	0	0	0	0	0	0
408311	5907	1727	5086	5282	5644	5934	3155	2796	5469	2460	3911
409574	4802	2177	5326	4282	4742	5740	2668	2913	4764	2168	3248
100577204	3644	1096	2455	3151	2847	3174	1660	2036	2781	1111	1871
552709	4093	1308	3145	3540	3328	3838	2059	2693	3549	1320	1996
100576380	24	14	28	20	41	30	15	11	37	18	17
725048	6070	2686	6695	5326	6488	7100	3149	3872	6231	2686	3936
100577243	6	4	6	2	7	4	3	4	9	3	7
100576464	0	0	0	0	0	0	0	0	0	0	0
100576160	35	16	24	25	36	28	15	34	43	10	15
551008	734	395	914	697	760	880	486	515	838	389	533
100578989	7	2	6	4	5	9	2	4	6	2	0
551033	914	461	1050	848	1029	1095	549	711	1043	446	716
726228	70	27	31	32	46	74	8	25	29	18	13
408891	1459	592	1440	1249	1373	1693	784	808	1462	529	945
726137	1777	812	1836	1560	1710	1905	956	1103	1764	797	1218
408767	1880	566	1654	1897	1588	1823	818	820	1442	658	1254
411962	3067	1580	3524	2838	3369	3666	1911	2059	3304	1522	2166
408522	261	127	265	253	206	283	159	134	283	111	191
552473	4890	2267	5322	4563	5148	5659	2534	2592	4810	2269	3435
409613	6228	2980	6670	5089	5687	6871	3210	3517	5786	2697	3974
100578950	675	235	646	608	755	679	392	460	689	307	441
410958	24740	11596	27742	21940	25647	31098	14159	13122	24375	12049	17819
410694	364	136	409	361	363	426	200	178	338	128	263
725725	113	61	112	70	100	98	30	66	106	26	73
100577289	367	193	354	304	365	366	220	254	350	142	212
725720	151	71	166	111	185	157	69	91	126	59	90
724692	1390	674	1571	1183	1411	1601	754	854	1328	572	876
100578461	29	8	12	21	15	13	12	10	11	11	8
100576195	101	50	174	104	89	95	91	106	129	65	103
725331	15143	5824	14749	13598	13165	16610	7475	8253	13309	6262	8244
724300	93	26	85	60	90	100	50	42	80	36	61
408393	4703	1577	4262	4284	4461	5258	2284	2432	4306	1810	3185
726093	49365	18882	48268	43865	48882	53243	27029	29241	47523	22010	31981
408415	1304	582	1405	1158	1158	1456	726	783	1205	548	771
725619	5088	1894	5439	4832	5754	6032	2506	2725	5196	2088	4083
412108	3597	1394	3459	3281	3631	4043	2004	1862	3499	1668	2656
100578097	0	0	0	0	0	0	0	0	0	0	0
725539	446	207	517	428	437	518	292	295	516	194	344
100577718	131	65	76	105	147	58	68	95	74	59	29
552023	3742	1883	4160	3395	3683	4191	1963	2308	3661	1606	2335
100577439	4	1	1	0	3	6	0	1	0	0	4
551404	0	0	0	0	0	0	0	0	0	0	0
725592	6196	2698	6454	5567	5880	6957	3323	3286	5585	2705	3800
413053	4231	1854	4473	3575	3918	5006	2364	2419	3866	1799	2765
409562	1499	757	1710	1335	1461	1683	852	1005	1415	634	1031
725217	4162	99	189	4040	255	129	2471	133	1880	1944	98
411415	1592	811	1902	1489	1728	2001	1059	1075	1705	817	1158
409408	4505	2106	5035	4253	4688	5539	2691	2768	4680	2194	3220
100577130	0	0	0	0	0	0	0	0	0	0	0
411678	1599	744	1594	1508	1573	1881	902	962	1607	707	1105
409240	4203	1866	4508	3635	3944	4478	2307	2472	3790	1677	2639
100576563	9987	3824	9286	8749	9963	11357	4491	4731	8125	4223	6153
726579	853	423	1010	764	904	905	595	589	916	467	622
410624	1683	470	1466	1445	1136	1684	764	833	1404	552	937
100576366	1104	548	1271	995	1118	1263	653	784	1137	569	732
409307	1129	472	1194	954	1054	1177	614	704	1044	504	663
724824	0	0	0	0	0	0	0	0	0	0	0
100578231	502	175	438	436	523	527	225	235	425	179	281
727539	5435	2853	5608	4868	5427	6174	3059	3111	5333	2605	3875
100578991	998	289	841	857	1004	923	449	465	758	386	604
100576411	1480	746	1623	1309	1551	1681	819	840	1407	649	1051
409064	548	276	656	474	499	581	373	448	663	257	440
410916	4790	2405	5521	4320	5195	6471	2947	2774	5484	2343	3575
410649	8658	3569	8328	7132	7940	8902	4306	5045	7478	3472	4842
100578011	249	115	284	226	285	273	186	164	309	136	190
727622	5783	3153	7129	4847	6050	7471	3269	3173	6089	2561	4127
100577460	40	1	12	4	11	16	6	10	23	1	12
724622	0	0	0	0	0	0	0	0	0	0	0
552532	2997	1349	3483	2629	3023	3629	1825	1778	3015	1275	2025
411617	1267	383	998	1074	1114	1026	606	648	1061	414	720
100576970	213	133	314	211	283	298	204	230	348	150	224
726265	1235	572	1326	1114	1194	1413	697	851	1237	637	885
100577676	282	139	304	197	250	267	158	206	275	139	205
724265	292	133	301	209	310	298	165	199	284	137	253
411155	25117	8434	22050	21678	22819	23395	12701	13286	23072	10675	17652
408272	1394	575	1645	1151	1184	1870	562	690	1178	481	822
408323	1021	358	955	871	875	1104	498	552	905	399	574
677665	15	1	9	10	1	6	10	1	6	2	8
413813	1756	948	2144	1631	1718	2062	967	1073	1837	789	1251
409171	8630	3338	5262	6849	5498	5177	4124	4638	3522	3164	3381
727131	1	0	3	0	0	1	0	0	1	2	0
413407	1503	688	1646	1329	1550	1743	901	909	1673	717	1124
726572	3684	1645	3947	3413	3563	4638	2203	2060	4724	1852	2703
100576628	3	0	1	0	4	4	1	0	1	0	0
727396	4975	2507	5916	4497	5111	5906	3492	3533	5535	2596	3836
726381	7946	3284	7930	6986	7695	8321	4332	4509	7529	3654	5193
727159	0	0	0	0	0	0	0	0	0	0	0
677678	161	40	116	100	126	142	82	99	144	59	101
412523	558	279	634	531	584	631	334	373	611	280	387
100576948	404	118	355	369	393	420	199	219	368	146	281
411764	3675	1186	3173	3262	3234	3500	1635	2010	3229	1325	2022
726969	0	0	0	0	0	0	0	0	0	0	0
100577220	601	264	643	526	599	688	304	327	517	268	441
552106	5120	2143	5357	4277	4615	5781	2585	2880	4815	2083	3185
409727	13430	4544	11754	11168	12339	13343	6370	7118	12299	4704	7363
725439	12043	6556	16504	11287	12900	15613	5754	5293	13418	5161	8998
100576188	0	0	0	0	0	0	0	0	0	0	0
412426	4278	2120	4832	3725	4197	5043	2344	2837	4207	1983	2836
411298	111	54	100	82	127	100	48	78	93	36	36
408442	5586	2155	5198	4631	4611	5821	2914	2993	4503	2370	3050
807695	63589	31308	78158	48568	60395	58889	46120	54787	76099	31114	48231
100578240	41	23	37	33	23	33	26	13	36	15	14
552539	1729	882	1951	1536	1774	2156	965	1109	1717	811	1158
410559	1	0	0	0	0	0	0	0	0	0	1
552307	143	67	173	123	140	118	101	131	186	73	117
412164	2180	1085	2474	2071	2158	2544	1340	1424	2253	1100	1561
100578784	528	288	672	491	595	615	387	415	624	275	424
551966	0	0	0	0	0	0	0	0	0	0	0
726469	1472	521	1465	1298	1384	1530	717	612	1396	559	908
413267	3649	1642	3970	3363	3799	4356	1969	2103	3795	1713	2834
410381	870	375	870	742	874	976	418	491	806	395	624
410752	2494	650	1812	2159	2214	2181	1163	948	2050	993	1391
100576829	0	0	0	0	0	0	0	0	0	0	0
100578662	325	130	328	300	301	346	161	155	310	120	189
412468	11577	4819	11513	9923	10673	12255	6190	7214	10219	5058	7047
100578279	1	0	4	0	1	6	1	0	8	1	5
724779	40014	14682	40742	32167	38560	43939	18888	20227	36861	15838	23644
551654	838	368	791	620	744	833	411	441	733	346	498
410241	3319	1545	3627	2951	3097	3617	1967	2144	3273	1475	2067
409270	10594	4876	11440	9528	10299	11977	5820	6328	10771	4757	6782
100577736	2	2	0	0	3	2	1	0	5	1	0
552033	4922	2558	5758	4043	4453	5488	2669	2553	4955	2213	3191
410134	0	0	0	0	0	0	0	0	0	0	0
725641	1135	547	1255	944	1002	1266	642	742	1162	486	792
